,Left_id,Right_id,Score
2232,29927,11816,90.33
2233,29939,56135,88.37
2234,29967,136,96.78
2235,29999,89873,94.27
2236,30019,47430,99.26
2237,30045,1919,89.08
2238,30056,60455,83.78
2239,30068,3931,92.03
2240,30083,70312,99.02
2241,30083,70313,99.02
2242,30110,72368,98.89
2243,30135,77628,86.99
2244,30145,6196,97.7
2245,30149,61095,93.73
2246,30160,22803,99.26
2247,30162,47265,99.04
2248,30165,37228,84.89
2249,30168,28301,91.24
2250,30169,22028,94.23
2251,30201,82412,94.05
2252,30207,10317,96.44
2253,30207,10368,96.44
2254,30212,47731,99.2
2255,30290,82413,96.54
2256,30298,69764,99.07
2257,30298,69765,99.07
2258,30346,58096,98.96
2259,30362,2118,95.0
2260,30395,63378,98.77
2261,30412,82589,95.9
2262,30412,82591,95.9
2263,30437,1549,87.21
2264,30443,7492,99.03
2265,30468,71250,83.74
2266,30468,71254,92.43
2267,30474,53409,96.15
2268,30478,75873,91.37
2269,30484,53697,89.32
2270,30484,59364,89.32
2271,30492,14826,99.25
2272,30493,15153,95.61
2273,30500,26921,91.52
2274,30512,7107,95.48
2275,30512,12078,95.48
2276,30521,90070,90.54
2277,30521,90813,93.96
2278,30559,69346,93.09
2279,30559,69469,81.6
2280,30610,11983,85.25
2281,30621,72809,99.06
2282,30686,36102,82.0
2283,30688,71300,98.77
2284,30703,37281,96.23
2285,30715,70025,98.94
2286,30721,55933,96.07
2287,30721,56953,94.83
2288,30723,34132,99.12
2289,30723,34133,99.12
2290,30727,13264,100.0
2291,30727,13265,100.0
2292,30731,29969,85.17
2293,30744,66253,82.03
2294,30744,66254,82.03
2295,30761,41384,90.83
2296,30773,46783,94.72
2297,30809,86462,92.17
2298,30809,86463,92.17
2299,30839,71703,94.51
2300,30839,71704,94.51
2301,30853,40247,84.39
2302,30864,84713,96.25
2303,30879,37828,80.25
2304,30921,87071,100.0
2305,30926,8061,97.15
2306,30931,89208,80.09
2307,30931,89215,86.74
2308,30966,10796,92.22
2309,30973,7101,91.88
2310,30981,12897,99.16
2311,30996,86512,92.54
2312,31049,72886,98.87
2313,31062,61371,88.91
2314,31161,73328,88.17
2315,31178,9314,100.0
2316,31178,9315,100.0
2317,31229,4705,92.03
2318,31231,42374,99.11
2319,31231,42375,99.11
2320,31255,76676,93.87
2321,31259,38865,99.29
2322,31259,40179,96.97
2323,31277,22079,87.89
2324,31290,65722,98.96
2325,31299,206,94.6
2326,31299,2437,94.6
2327,31300,121,99.17
2328,31308,72352,91.37
2329,31320,55471,85.31
2330,31320,55472,85.31
2331,31324,57819,93.72
2332,31324,59617,83.53
2333,31339,57153,99.17
2334,31339,57156,99.17
2335,31342,35410,93.27
2336,31360,44530,99.28
2337,31365,36873,97.25
2338,31367,70990,85.54
2339,31381,13383,98.79
2340,31413,12240,99.25
2341,31424,64810,84.3
2342,31460,52279,98.79
2343,31467,64178,99.04
2344,31467,68158,99.04
2345,31474,58824,82.13
2346,31499,52481,95.31
2347,31507,90444,80.29
2348,31512,64460,99.12
2349,31544,1187,99.03
2350,31548,80509,87.32
2351,31548,80535,96.0
2352,31575,60811,98.95
2353,31576,36996,86.01
2354,31585,83999,99.31
2355,31585,84000,99.31
2356,31636,5440,81.87
2357,31659,69586,96.19
2358,31668,1210,100.0
2359,31668,2562,83.11
2360,31701,17690,97.29
2361,31706,71498,95.03
2362,31716,61313,96.05
2363,31717,23043,88.13
2364,31722,55373,94.59
2365,31725,55939,100.0
2366,31725,55940,100.0
2367,31730,78762,87.25
2368,31744,4221,92.51
2369,31744,4222,95.89
2370,31745,28000,92.19
2371,31750,60790,100.0
2372,31754,54473,84.18
2373,31754,57893,81.04
2374,31812,63093,92.93
2375,31829,54111,96.28
2376,31833,16203,98.89
2377,31834,4587,85.71
2378,31834,5093,91.33
2379,31866,51629,92.19
2380,31868,78706,94.26
2381,31869,5027,96.78
2382,31869,5028,96.78
2383,31872,3315,95.75
2384,31877,3988,98.97
2385,31897,69744,92.93
2386,31906,82970,93.7
2387,31906,84377,93.7
2388,31915,17032,82.67
2389,31915,17034,82.67
2390,31944,15732,81.37
2391,31962,25482,99.11
2392,31975,5054,86.7
2393,32017,73557,96.79
2394,32041,29353,98.94
2395,32054,67690,85.75
2396,32081,76144,98.92
2397,32081,76145,98.92
2398,32100,64982,90.59
2399,32104,33514,94.64
2400,32118,49610,98.66
2401,32120,76850,92.01
2402,32130,85237,96.28
2403,32137,85826,99.17
2404,32137,85830,92.71
2405,32147,21517,98.93
2406,32147,23373,98.93
2407,32155,52935,97.76
2408,32173,35181,99.01
2409,32177,10027,86.36
2410,32195,52177,82.86
2411,32198,11817,87.31
2412,32198,11818,87.31
2413,32206,428,99.21
2414,32225,12586,96.09
2415,32252,51443,98.99
2416,32274,56247,95.31
2417,32274,62043,99.12
2418,32279,88513,92.9
2419,32304,79513,89.47
2420,32307,44055,91.2
2421,32311,85757,99.38
2422,32319,33521,80.18
2423,32319,33524,80.18
2424,32328,74835,90.47
2425,32333,48538,99.11
2426,32373,64576,92.29
2427,32401,13350,98.03
2428,32453,76988,93.7
2429,32483,65885,93.44
2430,32525,84122,99.1
2431,32544,62400,94.35
2432,32573,68931,94.85
2433,32573,68932,99.08
2434,32602,81622,98.65
2435,32602,82047,98.65
2436,32634,1607,99.24
2437,32634,2406,95.52
2438,32679,1167,98.1
2439,32706,75755,94.11
2440,32711,4334,97.15
2441,32735,69579,87.63
2442,32739,10190,98.99
2443,32739,10191,98.99
2444,32743,25988,98.86
2445,32776,54970,100.0
2446,32776,56723,94.05
2447,32795,19103,83.73
2448,32795,19139,84.08
2449,32799,15411,96.86
2450,32799,15727,96.86
2451,32867,32481,87.65
2452,32892,63734,95.4
2453,32928,62643,96.18
2454,32930,34019,99.23
2455,32997,82946,86.36
2456,32997,82947,80.3
2457,33027,33455,100.0
2458,33033,75249,99.25
2459,33071,5395,92.92
2460,33125,9342,89.61
2461,33125,9343,89.61
2462,33128,55709,94.94
2463,33128,55710,94.94
2464,33178,9681,90.1
2465,33178,9682,90.1
2466,33190,615,96.36
2467,33223,83936,98.9
2468,33223,83937,98.9
2469,33225,73375,86.51
2470,33230,4095,81.49
2471,33251,67673,91.32
2472,33290,56577,99.11
2473,33315,40201,98.91
2474,33348,80158,85.21
2475,33372,71306,89.7
2476,33372,74479,83.84
2477,33375,56779,90.92
2478,33426,56725,96.0
2479,33426,56795,99.06
2480,33453,13860,94.65
2481,33467,39383,80.1
2482,33501,46304,81.85
2483,33501,46305,81.85
2484,33505,77109,93.37
2485,33505,77122,100.0
2486,33529,54837,80.32
2487,33536,27996,91.66
2488,33541,60762,94.36
2489,33548,35453,85.57
2490,33548,35612,85.57
2491,33567,71302,91.09
2492,33577,5261,92.63
2493,33592,89515,98.92
2494,33608,41569,92.15
2495,33644,19642,99.14
2496,33686,57875,82.56
2497,33688,66373,94.15
2498,33706,5282,90.49
2499,33706,8506,90.49
2500,33726,56853,97.43
2501,33726,59023,86.56
2502,33740,47453,88.48
2503,33747,70577,91.1
2504,33747,70579,98.87
2505,33764,84483,98.45
2506,33781,84682,97.08
2507,33797,74784,99.12
2508,33807,53105,89.53
2509,33836,58228,97.49
2510,33841,355,98.85
2511,33844,28331,99.08
2512,33869,72206,83.97
2513,33898,23142,100.0
2514,33898,23143,100.0
2515,33899,81475,87.32
2516,33904,9921,97.51
2517,33917,34218,95.54
2518,33921,12796,99.23
2519,33926,48056,99.04
2520,33930,27374,99.25
2521,33930,27375,96.78
2522,33931,66612,99.11
2523,33949,79990,81.0
2524,33990,80203,91.7
2525,34004,65950,90.24
2526,34004,65951,90.24
2527,34036,65532,99.09
2528,34111,22461,98.93
2529,34144,83414,99.21
2530,34144,83415,99.21
2531,34163,63332,100.0
2532,34163,63335,99.44
2533,34194,1772,98.94
2534,34208,2483,98.52
2535,34209,63010,90.21
2536,34237,77940,92.57
2537,34237,77941,92.57
2538,34274,33333,99.3
2539,34274,35076,99.3
2540,34284,83194,98.57
2541,34297,10235,90.75
2542,34325,4189,92.19
2543,34355,11566,97.08
2544,34404,21136,86.59
2545,34415,78884,95.23
2546,34418,67795,94.61
2547,34419,4195,86.41
2548,34419,7161,86.41
2549,34429,78075,85.38
2550,34477,46888,99.09
2551,34477,46897,99.09
2552,34479,22384,99.03
2553,34488,65190,93.98
2554,34499,74953,95.54
2555,34501,69043,80.8
2556,34544,8075,92.36
2557,34544,8076,92.36
2558,34566,70836,92.89
2559,34603,77074,86.8
2560,34616,60513,85.75
2561,34634,2877,99.13
2562,34638,65454,82.51
2563,34658,2226,93.29
2564,34680,57866,94.54
2565,34690,18258,82.31
2566,34713,3771,88.04
2567,34735,13,83.24
2568,34735,2163,83.24
2569,34742,60666,94.19
2570,34742,63747,96.24
2571,34776,20309,90.12
2572,34800,31342,98.93
2573,34800,31343,98.93
2574,34800,34359,98.93
2575,34830,89012,92.2
2576,34856,91367,84.67
2577,34856,91388,85.46
2578,34894,62551,91.84
2579,34908,89409,100.0
2580,34908,89410,100.0
2581,34918,24882,90.43
2582,34954,10325,99.19
2583,34962,89922,83.24
2584,35002,25499,100.0
2585,35040,59249,96.18
2586,35040,59250,96.18
2587,35047,47838,98.87
2588,35068,42263,84.35
2589,35068,43533,87.71
2590,35074,48249,80.73
2591,35094,1773,98.98
2592,35101,84040,99.09
2593,35101,84041,99.09
2594,35136,36302,90.02
2595,35166,66012,98.94
2596,35177,61813,83.93
2597,35282,14870,83.76
2598,35307,16337,92.97
2599,35307,16338,92.97
2600,35321,54796,99.16
2601,35321,55197,96.41
2602,35330,34509,94.37
2603,35354,3709,87.67
2604,35377,75319,98.92
2605,35377,75320,98.92
2606,35386,51190,96.85
2607,35386,51243,96.85
2608,35389,78498,98.77
2609,35389,78825,98.77
2610,35394,87135,82.99
2611,35394,87136,82.99
2612,35399,69769,97.81
2613,35408,80032,85.74
2614,35438,64860,98.22
2615,35439,49151,99.2
2616,35488,74421,82.32
2617,35489,18683,90.85
2618,35497,66530,93.55
2619,35505,82082,90.77
2620,35509,43321,81.11
2621,35509,43322,81.11
2622,35526,51097,94.78
2623,35547,26106,86.71
2624,35554,50861,85.5
2625,35555,41082,92.18
2626,35555,41085,92.18
2627,35574,86478,96.3
2628,35578,60682,99.08
2629,35578,65230,100.0
2630,35582,16093,98.49
2631,35586,13516,94.77
2632,35586,14795,99.08
2633,35606,10859,90.82
2634,35630,39733,85.63
2635,35674,64476,100.0
2636,35689,69430,87.25
2637,35690,53747,99.09
2638,35694,86431,85.05
2639,35696,75470,90.23
2640,35696,75866,95.19
2641,35717,10404,92.59
2642,35728,66971,95.21
2643,35757,7875,99.32
2644,35785,25528,99.37
2645,35803,15911,95.68
2646,35805,85941,94.58
2647,35824,4632,87.93
2648,35840,84525,99.32
2649,35848,65306,88.41
2650,35854,16375,90.82
2651,35870,90727,100.0
2652,35870,90728,100.0
2653,35898,32215,94.09
2654,35901,35137,98.11
2655,35901,35454,98.11
2656,35908,16675,86.92
2657,35908,16676,86.92
2658,35911,37148,92.66
2659,35917,14081,93.61
2660,35917,14140,92.85
2661,35931,90205,83.49
2662,35936,84305,93.06
2663,35955,8057,94.05
2664,35959,38785,98.04
2665,35959,39032,96.37
2666,35972,58921,82.02
2667,36023,59504,88.37
2668,36060,22183,92.63
2669,36082,36567,99.4
2670,36130,3845,98.72
2671,36163,82457,87.82
2672,36198,40067,98.88
2673,36213,86818,89.56
2674,36216,80294,91.48
2675,36227,48608,81.18
2676,36229,59565,93.85
2677,36250,62174,98.82
2678,36254,29391,80.85
2679,36327,64177,95.91
2680,36331,55445,89.85
2681,36331,59188,93.66
2682,36335,51910,98.99
2683,36361,26992,99.27
2684,36382,74558,84.43
2685,36401,81106,98.81
2686,36403,374,98.88
2687,36403,375,98.88
2688,36415,25943,85.36
2689,36417,59386,100.0
2690,36417,59387,100.0
2691,36437,65828,98.95
2692,36437,66779,98.95
2693,36448,17113,92.47
2694,36483,52765,89.42
2695,36483,55717,89.42
2696,36503,25358,98.84
2697,36505,19836,83.0
2698,36536,49718,99.28
2699,36539,7268,95.98
2700,36541,44447,86.53
2701,36552,78064,95.94
2702,36575,62774,90.98
2703,36576,52940,99.04
2704,36578,63125,96.95
2705,36691,90860,95.05
2706,36696,35913,99.25
2707,36724,69120,93.49
2708,36761,30219,87.38
2709,36794,77857,94.6
2710,36795,22015,91.97
2711,36798,14286,83.96
2712,36861,6922,89.01
2713,36861,6923,89.01
2714,36903,20228,98.94
2715,36915,68914,91.39
2716,36915,73576,91.39
2717,37023,19676,94.21
2718,37041,52426,89.24
2719,37041,52428,96.81
2720,37044,78485,100.0
2721,37067,81716,99.18
2722,37072,61353,91.11
2723,37072,65341,91.62
2724,37087,29173,93.4
2725,37092,46768,98.93
2726,37096,27155,99.05
2727,37098,39353,99.18
2728,37118,59726,82.09
2729,37118,62796,82.09
2730,37119,23116,93.56
2731,37122,28253,93.41
2732,37126,58991,81.61
2733,37131,46678,87.56
2734,37147,20672,90.17
2735,37147,20673,90.17
2736,37153,37645,81.1
2737,37153,37646,81.1
2738,37175,4021,98.99
2739,37175,9797,96.51
2740,37207,46121,83.67
2741,37242,23114,89.09
2742,37247,4877,90.57
2743,37251,54128,96.77
2744,37252,77088,93.84
2745,37292,60641,99.42
2746,37292,61797,99.42
2747,37320,57477,95.47
2748,37322,86432,100.0
2749,37327,81542,86.4
2750,37327,81543,86.4
2751,37371,18141,83.33
2752,37371,18142,83.33
2753,37379,76909,97.45
2754,37391,58800,90.15
2755,37400,57012,95.21
2756,37416,61284,85.91
2757,37429,76669,90.08
2758,37436,10426,82.63
2759,37443,9569,86.61
2760,37449,21694,96.5
2761,37489,73972,99.02
2762,37489,76325,99.02
2763,37491,47173,100.0
2764,37491,48179,96.23
2765,37501,88844,92.66
2766,37513,3404,84.57
2767,37544,65911,84.99
2768,37557,79130,98.69
2769,37560,71430,98.85
2770,37560,74745,93.0
2771,37586,56655,96.37
2772,37590,85021,92.17
2773,37599,63358,81.48
2774,37643,51841,97.12
2775,37658,76480,82.02
2776,37691,64866,87.17
2777,37717,62248,94.32
2778,37731,51510,89.74
2779,37768,13238,92.84
2780,37773,63083,96.31
2781,37773,63089,96.34
2782,37801,76258,95.47
2783,37827,63466,91.46
2784,37856,11122,84.93
2785,37859,9481,92.92
2786,37869,40356,100.0
2787,37869,40357,100.0
2788,37918,41667,96.53
2789,37918,41668,96.53
2790,37963,83290,85.17
2791,37967,17717,100.0
2792,37967,17752,98.99
2793,37985,30608,92.9
2794,37991,14383,80.91
2795,37997,53482,86.21
2796,38002,16763,88.16
2797,38004,84508,99.08
2798,38011,9271,94.8
2799,38023,61664,100.0
2800,38023,61665,100.0
2801,38029,53778,93.88
2802,38034,82625,98.95
2803,38034,82664,98.95
2804,38040,91698,98.8
2805,38040,91699,98.8
2806,38048,62295,94.16
2807,38048,66292,90.51
2808,38066,20215,85.13
2809,38076,44662,82.03
2810,38076,47341,99.03
2811,38091,53733,94.86
2812,38091,53864,99.0
2813,38097,63824,86.06
2814,38097,63825,86.06
2815,38103,1596,100.0
2816,38120,2723,98.97
2817,38150,45190,80.59
2818,38190,81198,90.13
2819,38190,81199,90.13
2820,38220,11439,99.0
2821,38253,1687,94.3
2822,38253,1689,94.3
2823,38299,84423,80.17
2824,38305,1823,86.17
2825,38305,1889,80.33
2826,38326,45482,99.25
2827,38443,13705,89.21
2828,38465,25268,100.0
2829,38470,36830,99.01
2830,38470,36831,99.01
2831,38501,75516,99.18
2832,38521,87482,87.84
2833,38521,87483,87.84
2834,38526,40638,99.13
2835,38529,832,95.87
2836,38537,41977,100.0
2837,38537,41978,100.0
2838,38558,2382,99.18
2839,38558,2383,99.18
2840,38575,4853,87.57
2841,38581,26542,82.95
2842,38593,24227,94.06
2843,38640,2432,99.07
2844,38640,2433,99.07
2845,38686,37525,91.35
2846,38695,40763,100.0
2847,38697,27622,99.24
2848,38702,71408,98.63
2849,38708,83217,99.24
2850,38708,83218,99.24
2851,38731,19962,98.97
2852,38770,79977,96.1
2853,38771,85364,99.14
2854,38771,85365,99.14
2855,38776,61337,95.35
2856,38784,26988,94.65
2857,38784,26989,94.65
2858,38787,81336,89.32
2859,38827,15105,96.46
2860,38841,37054,86.08
2861,38841,37856,81.09
2862,38908,60170,99.11
2863,38956,18712,89.61
2864,38956,18713,89.61
2865,38957,33989,81.92
2866,38972,25073,94.54
2867,39006,9021,94.05
2868,39010,6060,94.54
2869,39055,77391,86.01
2870,39085,47758,98.33
2871,39100,28811,84.16
2872,39100,30112,84.16
2873,39106,47496,98.93
2874,39111,81074,94.83
2875,39115,69396,99.25
2876,39148,77522,99.14
2877,39149,7104,89.73
2878,39164,49589,88.04
2879,39175,44354,80.61
2880,39175,49561,98.85
2881,39185,14903,87.18
2882,39218,22626,99.16
2883,39256,89685,82.93
2884,39256,90490,82.93
2885,39263,84294,93.96
2886,39263,84295,93.96
2887,39295,81420,98.74
2888,39332,51992,96.7
2889,39346,12867,88.41
2890,39358,1478,98.05
2891,39376,78529,100.0
2892,39385,54091,98.99
2893,39418,69308,90.45
2894,39439,46628,84.08
2895,39453,83957,100.0
2896,39476,48472,91.71
2897,39480,54976,96.58
2898,39536,28155,84.85
2899,39563,61340,86.52
2900,39563,61341,86.52
2901,39564,84149,87.52
2902,39575,70523,81.19
2903,39620,72595,100.0
2904,39633,5527,82.41
2905,39633,5529,88.94
2906,39634,75833,94.77
2907,39660,2214,86.29
2908,39662,23185,99.11
2909,39662,23186,99.11
2910,39673,3110,96.71
2911,39680,44357,87.02
2912,39729,35205,81.64
2913,39730,55318,98.72
2914,39750,88289,86.98
2915,39750,88290,85.91
2916,39758,464,98.5
2917,39777,58793,100.0
2918,39777,60926,80.21
2919,39777,65411,86.04
2920,39777,66216,85.16
2921,39777,66308,83.5
2922,39780,1140,99.06
2923,39780,4023,95.15
2924,39783,27488,98.89
2925,39794,35591,94.18
2926,39815,73198,90.07
2927,39823,35863,93.76
2928,39841,23443,81.7
2929,39854,86241,96.96
2930,39920,818,98.51
2931,39931,51479,85.65
2932,39946,3633,99.08
2933,39946,6538,99.08
2934,39966,43785,100.0
2935,39971,62733,96.72
2936,39971,62794,94.65
2937,40048,58882,95.76
2938,40049,87342,100.0
2939,40049,87343,100.0
2940,40078,70058,96.96
2941,40078,70061,96.96
2942,40084,49781,100.0
2943,40088,28338,94.49
2944,40108,62157,99.17
2945,40117,1161,89.58
2946,40118,42232,85.53
2947,40193,61463,96.15
2948,40210,26603,98.5
2949,40212,58064,95.09
2950,40241,8992,94.75
2951,40263,17215,96.12
2952,40263,20730,86.44
2953,40280,10461,99.02
2954,40280,10462,99.02
2955,40297,64834,94.18
2956,40297,64835,98.86
2957,40321,17959,94.33
2958,40326,53265,93.97
2959,40326,54791,95.72
2960,40352,7611,99.18
2961,40355,18214,90.36
2962,40397,44049,100.0
2963,40397,44050,100.0
2964,40398,19005,98.08
2965,40400,81010,98.96
2966,40409,91287,84.56
2967,40413,16535,98.73
2968,40493,86631,99.19
2969,40497,73245,95.48
2970,40504,18805,100.0
2971,40527,53644,83.45
2972,40562,57275,95.69
2973,40563,85520,81.97
2974,40585,71491,89.2
2975,40586,80015,86.99
2976,40598,21407,87.31
2977,40629,56758,92.17
2978,40629,56759,92.17
2979,40640,54518,93.37
2980,40640,55442,98.81
2981,40664,75347,83.65
2982,40679,80085,82.16
2983,40688,7076,100.0
2984,40705,36954,91.56
2985,40705,38163,92.34
2986,40716,74916,96.17
2987,40722,27989,100.0
2988,40723,77667,99.04
2989,40757,79354,94.23
2990,40776,27577,99.11
2991,40788,13772,97.96
2992,40793,79577,96.7
2993,40817,59925,88.74
2994,40839,55752,90.24
2995,40839,59121,86.58
2996,40840,68052,98.2
2997,40840,68053,98.2
2998,40888,41985,99.27
2999,40894,42561,89.47
3000,40894,44583,89.47
3001,40907,80031,100.0
3002,40959,1358,99.01
3003,40967,91111,94.8
3004,40975,962,98.95
3005,40985,12804,99.04
3006,41003,60220,86.74
3007,41015,79620,98.85
3008,41019,55960,96.73
3009,41021,60289,94.04
3010,41021,64172,87.35
3011,41031,53609,93.44
3012,41054,25186,86.1
3013,41062,20154,92.59
3014,41062,20617,92.59
3015,41080,52396,89.92
3016,41092,63287,88.03
3017,41092,70106,89.29
3018,41165,80427,93.63
3019,41175,64267,98.94
3020,41175,64268,98.94
3021,41183,5904,100.0
3022,41207,6809,100.0
3023,41215,40598,86.0
3024,41221,3307,98.84
3025,41221,3308,98.84
3026,41222,38318,86.04
3027,41233,85846,87.05
3028,41237,1363,88.29
3029,41238,50739,98.98
3030,41240,41224,90.46
3031,41240,44569,90.46
3032,41281,67347,93.89
3033,41303,71605,84.06
3034,41328,73202,84.41
3035,41328,76264,84.41
3036,41399,43418,87.29
3037,41399,43434,94.14
3038,41413,55026,95.82
3039,41413,55027,95.82
3040,41428,19321,90.29
3041,41478,83580,80.96
3042,41491,4004,98.3
3043,41491,4005,98.3
3044,41498,33261,91.25
3045,41509,77769,99.21
3046,41544,57364,98.86
3047,41551,60721,82.97
3048,41559,61675,83.96
3049,41560,12192,83.92
3050,41564,16628,83.14
3051,41578,56422,96.22
3052,41583,58161,80.97
3053,41623,79772,95.66
3054,41655,5839,83.5
3055,41674,7825,98.93
3056,41700,91575,100.0
3057,41718,66593,90.59
3058,41718,66594,90.59
3059,41726,78424,99.06
3060,41732,59354,89.37
3061,41732,59355,89.37
3062,41734,52051,81.56
3063,41752,38526,98.92
3064,41752,39300,98.92
3065,41802,32880,95.51
3066,41802,32881,95.51
3067,41809,57233,96.99
3068,41836,73255,84.06
3069,41841,61215,97.53
3070,41862,86954,91.88
3071,41862,88397,91.88
3072,41871,71290,93.18
3073,41891,34090,99.12
3074,41891,34091,99.12
3075,41909,33377,83.64
3076,41955,83479,91.38
3077,41955,83480,91.38
3078,41971,87434,99.39
3079,41978,60406,100.0
3080,41991,90559,95.58
3081,41991,90560,95.58
3082,42018,37186,99.02
3083,42038,76084,81.41
3084,42072,11776,83.87
3085,42075,24253,97.74
3086,42090,77018,100.0
3087,42102,37230,83.22
3088,42104,26157,89.27
3089,42119,62515,87.22
3090,42125,50485,86.6
3091,42173,54171,88.61
3092,42173,55345,94.03
3093,42175,75529,81.78
3094,42178,21557,91.74
3095,42178,23408,91.74
3096,42217,80795,83.46
3097,42262,64945,94.06
3098,42269,7574,99.2
3099,42296,23810,99.22
3100,42304,23431,99.06
3101,42305,16954,80.21
3102,42309,38846,98.96
3103,42313,20193,99.01
3104,42336,74198,96.96
3105,42342,82085,99.27
3106,42342,83405,96.61
3107,42364,28619,100.0
3108,42364,28620,100.0
3109,42388,85100,100.0
3110,42414,7405,97.5
3111,42414,10613,97.5
3112,42425,73142,100.0
3113,42425,73143,100.0
3114,42426,51845,99.21
3115,42427,6487,88.22
3116,42444,69065,99.05
3117,42444,69067,83.75
3118,42460,19975,100.0
3119,42528,45311,89.67
3120,42553,89183,98.94
3121,42553,89184,98.94
3122,42588,67574,94.75
3123,42616,38250,86.96
3124,42616,38251,86.96
3125,42636,4331,99.17
3126,42657,17306,99.22
3127,42659,77163,98.81
3128,42673,3496,88.12
3129,42711,11299,99.13
3130,42791,79919,90.26
3131,42795,44632,90.12
3132,42831,4012,90.0
3133,42899,66487,93.29
3134,42902,70419,83.53
3135,42904,82908,99.16
3136,42976,81485,98.9
3137,42986,14551,92.31
3138,42995,3488,95.64
3139,42999,53361,88.52
3140,42999,53363,91.52
3141,43000,55890,80.86
3142,43016,65795,93.89
3143,43026,71911,100.0
3144,43026,71912,100.0
3145,43076,389,92.63
3146,43080,38685,92.83
3147,43080,38688,98.86
3148,43090,29901,91.01
3149,43099,17096,93.25
3150,43103,17823,98.88
3151,43112,41346,95.43
3152,43178,14514,97.92
3153,43188,81568,94.83
3154,43232,80669,95.78
3155,43247,15041,85.91
3156,43259,80184,97.94
3157,43265,25362,98.76
3158,43324,72818,99.3
3159,43345,15057,89.6
3160,43345,15058,89.6
3161,43348,4428,90.94
3162,43361,81059,98.94
3163,43361,81666,98.94
3164,43387,2096,98.98
3165,43401,5047,85.67
3166,43401,13747,98.87
3167,43425,48210,93.39
3168,43429,38525,99.06
3169,43432,42752,97.88
3170,43442,19047,92.4
3171,43456,21959,98.99
3172,43469,79970,83.34
3173,43478,7705,92.94
3174,43480,53801,83.19
3175,43480,53807,80.65
3176,43498,15484,84.72
3177,43517,83531,96.39
3178,43522,1782,97.08
3179,43522,1783,97.08
3180,43525,63799,98.93
3181,43525,63801,87.66
3182,43564,8568,96.2
3183,43564,8569,96.2
3184,43568,21579,92.39
3185,43585,4570,99.08
3186,43585,5565,96.09
3187,43586,68938,94.93
3188,43586,69338,92.5
3189,43596,69362,99.14
3190,43624,22645,85.26
3191,43627,84792,97.19
3192,43677,7143,95.57
3193,43763,63178,88.43
3194,43793,56906,99.3
3195,43794,52131,94.1
3196,43804,51386,87.57
3197,43807,12286,93.5
3198,43807,12287,93.5
3199,43841,19672,94.1
3200,43843,5805,83.91
3201,43849,53688,84.0
3202,43865,84334,80.31
3203,43865,84335,80.53
3204,43869,80868,100.0
3205,43871,77905,99.08
3206,43871,79233,99.08
3207,43893,20696,90.03
3208,43893,20697,90.03
3209,43956,74264,81.81
3210,43965,33502,82.53
3211,43981,61156,80.97
3212,43999,38360,99.06
3213,44043,88026,83.02
3214,44050,88088,98.7
3215,44055,90281,90.8
3216,44059,14412,99.21
3217,44070,66623,96.46
3218,44088,14879,86.25
3219,44094,4108,93.15
3220,44094,5239,95.37
3221,44098,63314,81.75
3222,44122,83632,98.53
3223,44122,83655,98.53
3224,44130,5697,99.04
3225,44139,7962,97.84
3226,44149,5737,99.25
3227,44149,5738,99.25
3228,44174,14020,82.47
3229,44179,35814,99.07
3230,44191,22651,91.27
3231,44196,13534,98.99
3232,44200,79524,94.58
3233,44202,36477,93.59
3234,44232,11741,99.25
3235,44263,48640,99.4
3236,44277,57441,94.32
3237,44281,79929,100.0
3238,44281,80104,92.9
3239,44300,37805,100.0
3240,44331,4905,96.04
3241,44362,24034,85.79
3242,44426,29461,81.82
3243,44426,31255,82.65
3244,44436,2927,99.01
3245,44444,46275,99.15
3246,44478,63913,84.98
3247,44492,2127,90.18
3248,44494,73871,88.44
3249,44494,74188,88.44
3250,44507,47400,99.26
3251,44514,65632,95.2
3252,44534,20879,84.21
3253,44534,20880,84.21
3254,44559,86363,83.92
3255,44576,17734,97.0
3256,44625,40352,87.13
3257,44657,58416,99.29
3258,44665,90744,91.56
3259,44669,77785,95.2
3260,44675,52665,85.48
3261,44678,78310,98.88
3262,44678,78311,100.0
3263,44704,83790,89.96
3264,44727,8910,99.29
3265,44755,60960,99.16
3266,44772,54761,96.07
3267,44789,85176,87.63
3268,44799,54865,94.01
3269,44799,58038,91.91
3270,44826,68141,81.97
3271,44826,68142,81.97
3272,44852,1073,89.45
3273,44859,35056,80.42
3274,44904,80881,94.46
3275,44908,15030,89.44
3276,44908,15031,89.44
3277,44915,74013,97.96
3278,44915,74014,97.96
3279,44930,68385,94.95
3280,44933,86440,98.82
3281,44933,86441,98.82
3282,44941,15426,80.08
3283,44953,53554,89.42
3284,44968,26159,98.99
3285,44984,34835,100.0
3286,45013,1013,86.56
3287,45013,2024,86.56
3288,45017,991,89.08
3289,45086,36666,98.89
3290,45086,36667,98.89
3291,45108,72091,85.97
3292,45118,32029,99.46
3293,45144,30102,94.8
3294,45147,7657,88.16
3295,45147,9511,89.38
3296,45168,73746,87.72
3297,45168,73747,88.55
3298,45177,5885,94.23
3299,45205,39935,99.25
3300,45205,39936,99.25
3301,45274,66188,96.03
3302,45274,66189,96.03
3303,45281,70097,96.98
3304,45281,70111,85.66
3305,45317,80755,100.0
3306,45338,56740,98.77
3307,45341,29842,94.67
3308,45343,363,98.57
